NaamWetenschappelijk,Jaar,year_est,year_se,intercept,listlength,listlength_est,listlength_se,prop_est,prop_lwr,prop_upr
Asplenium ruta-muraria L.,2008,0.44205457061328873,0.09235393737259917,1.1472256539084666,130,-0.8034683094314621,0.0759749670230233,0.68693136089161555,0.6459088526198326,0.7252230908054191
Asplenium ruta-muraria L.,2009,0.4397573977424376,0.09001905936956407,1.1472256539084666,130,-0.8034683094314621,0.0759749670230233,0.6864371265384221,0.6464512995089965,0.7238325828832898
Asplenium ruta-muraria L.,2010,0.42786682672695897,0.08882283207614078,1.1472256539084666,130,-0.8034683094314621,0.0759749670230233,0.683872129813707,0.6442774783750028,0.7209683123096833
Asplenium ruta-muraria L.,2011,0.4073626269695424,0.08968475109427348,1.1472256539084666,130,-0.8034683094314621,0.0759749670230233,0.6794226863591136,0.6391669886051443,0.7171745785298256
Asplenium ruta-muraria L.,2012,0.3793560376983104,0.09337168139625854,1.1472256539084666,130,-0.8034683094314621,0.0759749670230233,0.6732922362642011,0.6309675884256146,0.7129708474472684
Asplenium ruta-muraria L.,2013,0.3450596575125716,0.10026786440810442,1.1472256539084666,130,-0.8034683094314621,0.0759749670230233,0.6657037113053483,0.6197014607262953,0.7087565808682724
Asplenium ruta-muraria L.,2014,0.3057475609199929,0.11029604879776372,1.1472256539084666,130,-0.8034683094314621,0.0759749670230233,0.6568988855650248,0.6056140271130761,0.7047658819022037
Asplenium ruta-muraria L.,2015,0.2627035276986903,0.12303639025019962,1.1472256539084666,130,-0.8034683094314621,0.0759749670230233,0.6471330571010327,0.5891343768620442,0.7010983637106508
Asplenium ruta-muraria L.,2016,0.21715506944013097,0.13792340996836827,1.1472256539084666,130,-0.8034683094314621,0.0759749670230233,0.6366636289608438,0.5707876817795953,0.6977822345134312
Asplenium ruta-muraria L.,2017,0.17019078449963787,0.15439908684247422,1.1472256539084666,130,-0.8034683094314621,0.0759749670230233,0.625731551030371,0.5511083667215181,0.6948189927655591
Asplenium ruta-muraria L.,2018,0.12265848384858113,0.17199472465845803,1.1472256539084666,130,-0.8034683094314621,0.0759749670230233,0.6145350809584271,0.5305684237690772,0.6921958597861366
Asplenium scolopendrium L.,1990,-1.472850631037478,0.18968582678554546,-0.02679581443782094,130,-0.4673837154842536,0.1231047850327538,0.12270823467669496,0.08735220064706149,0.1697135836076219
Asplenium scolopendrium L.,1991,-1.375137584744709,0.17973249254127385,-0.02679581443782094,130,-0.4673837154842536,0.1231047850327538,0.13362075783073016,0.0971954574925056,0.1809607085737388
Asplenium scolopendrium L.,1992,-1.2774245496066654,0.16992992025573403,-0.02679581443782094,130,-0.4673837154842536,0.1231047850327538,0.14534295939261802,0.10798757187954895,0.19282705706528652
Asplenium scolopendrium L.,1993,-1.1797115422727074,0.16030578697810954,-0.02679581443782094,130,-0.4673837154842536,0.1231047850327538,0.1579060871627279,0.11978131825727908,0.20533473113182213
Asplenium scolopendrium L.,1994,-1.0819985841207924,0.15089421919508375,-0.02679581443782094,130,-0.4673837154842536,0.1231047850327538,0.1713374354883839,0.1326226141626762,0.21850673811985463
Asplenium scolopendrium L.,1995,-0.9842856992568635,0.141737486350576,-0.02679581443782094,130,-0.4673837154842536,0.1231047850327538,0.1856593492867968,0.14654750970876262,0.23236762065424912
Asplenium scolopendrium L.,1996,-0.8865729128918619,0.13288812225545935,-0.02679581443782094,130,-0.4673837154842536,0.1231047850327538,0.2008881813242402,0.16157865949207548,0.24694433578295125
Asplenium scolopendrium L.,1997,-0.7888602500461362,0.12441149888403391,-0.02679581443782094,130,-0.4673837154842536,0.1231047850327538,0.21703323005588598,0.17772130263508387,0.2622674100882707
Asplenium scolopendrium L.,1998,-0.6911477345327671,0.11638877571190014,-0.02679581443782094,130,-0.4673837154842536,0.1231047850327538,0.2340956922267504,0.19495886060858672,0.27837234329288846
Asplenium scolopendrium L.,1999,-0.5934353881743346,0.1089199269219281,-0.02679581443782094,130,-0.4673837154842536,0.1231047850327538,0.25206767087890636,0.21324841917185763,0.29530110860756165
Asplenium scolopendrium L.,2000,-0.4957232302116066,0.10212613474314208,-0.02679581443782094,130,-0.4673837154842536,0.1231047850327538,0.2709312847728465,0.2325166358002444,0.3131033555584391
Asplenium scolopendrium L.,2001,-0.39801127686728166,0.09615017931525544,-0.02679581443782094,130,-0.4673837154842536,0.1231047850327538,0.2906579288057988,0.25265704657712745,0.33183651733282743
Asplenium scolopendrium L.,2002,-0.30029954103305206,0.09115265683026208,-0.02679581443782094,130,-0.4673837154842536,0.1231047850327538,0.31120773607751945,0.27353029779026933,0.3515634941005463
Asplenium scolopendrium L.,2003,-0.2025880320537208,0.0873014201839855,-0.02679581443782094,130,-0.4673837154842536,0.1231047850327538,0.3325292901651951,0.29496922981100804,0.3723461888557981
Asplenium scolopendrium L.,2004,-0.10487675558778661,0.08475263109088782,-0.02679581443782094,130,-0.4673837154842536,0.1231047850327538,0.35455963044322836,0.3167903544958771,0.3942335481465098
Asplenium scolopendrium L.,2005,-0.007165713529721894,0.0836253321841313,-0.02679581443782094,130,-0.4673837154842536,0.1231047850327538,0.3772245837119289,0.3388113117854421,0.4172446837953335
Asplenium scolopendrium L.,2006,0.09054509601494577,0.0839767802276248,-0.02679581443782094,130,-0.4673837154842536,0.1231047850327538,0.4004394421330585,0.3608704842414488,0.4413510045049508
Asplenium scolopendrium L.,2007,0.1882556787047151,0.08578891313958956,-0.02679581443782094,130,-0.4673837154842536,0.1231047850327538,0.42410999107831243,0.38284224099803293,0.4664639192519663
Asplenium scolopendrium L.,2008,0.2859660438843892,0.08897273430337753,-0.02679581443782094,130,-0.4673837154842536,0.1231047850327538,0.4481338719707682,0.4046422951257899,0.4924335733004143
Asplenium scolopendrium L.,2009,0.3836762044456601,0.09338833762702517,-0.02679581443782094,130,-0.4673837154842536,0.1231047850327538,0.4724022458971905,0.4262225438714154,0.5190590984513214
Asplenium scolopendrium L.,2010,0.48138617661122646,0.09887114588570971,-0.02679581443782094,130,-0.4673837154842536,0.1231047850327538,0.49680170529421386,0.44755964845692847,0.5461058842349206
Asplenium scolopendrium L.,2011,0.5790959796218562,0.10525484454678607,-0.02679581443782094,130,-0.4673837154842536,0.1231047850327538,0.521216365037034,0.46864289734727405,0.5733240195362603
Asplenium scolopendrium L.,2012,0.6768056353001294,0.11238633148805913,-0.02679581443782094,130,-0.4673837154842536,0.1231047850327538,0.5455300523221247,0.48946492003790026,0.6004639885948393
Asplenium scolopendrium L.,2013,0.7745151674591267,0.12013277396049751,-0.02679581443782094,130,-0.4673837154842536,0.1231047850327538,0.5696285080315733,0.5100161822646048,0.627288332831196
Asplenium scolopendrium L.,2014,0.8722246011191969,0.12838311486233706,-0.02679581443782094,130,-0.4673837154842536,0.1231047850327538,0.5934015114837335,0.5302826016820167,0.6535796081559999
Asplenium scolopendrium L.,2015,0.9699339614912807,0.13704652695664887,-0.02679581443782094,130,-0.4673837154842536,0.1231047850327538,0.616744845694044,0.5502451816780459,0.6791454661174475
Asplenium scolopendrium L.,2016,1.0676432726813216,0.1460496071190223,-0.02679581443782094,130,-0.4673837154842536,0.1231047850327538,0.6395620309533372,0.5698807244901848,0.7038216036517665
Asplenium scolopendrium L.,2017,1.165352556067277,0.1553333392058463,-0.02679581443782094,130,-0.4673837154842536,0.1231047850327538,0.6617657696001065,0.5891630010378974,0.72747310138134
Asplenium scolopendrium L.,2018,1.2630618282985069,0.16485031245402457,-0.02679581443782094,130,-0.4673837154842536,0.1231047850327538,0.6832790628503805,0.6080640226499503,0.7499944939501484
Asplenium trichomanes L.,1990,-0.6807573406727285,0.27509801053702027,0.31381353402496104,130,-0.7482087191953697,0.1499288653317703,0.2469115468775896,0.15904532405562102,0.3624013976141159
Asplenium trichomanes L.,1991,-0.5894196418485992,0.24594502196519055,0.31381353402496104,130,-0.7482087191953697,0.1499288653317703,0.26428498486220436,0.18009486998419905,0.3700680749304506
Asplenium trichomanes L.,1992,-0.49849304929040616,0.21866348047921316,0.31381353402496104,130,-0.7482087191953697,0.1499288653317703,0.28233912190336274,0.20258508059866376,0.37858435159680587
Asplenium trichomanes L.,1993,-0.40859117349549084,0.1940678142771818,0.31381353402496104,130,-0.7482087191953697,0.1499288653317703,0.3009061953702784,0.22598511205779653,0.3882080823883232
Asplenium trichomanes L.,1994,-0.3205018969055487,0.17314516586624107,0.31381353402496104,130,-0.7482087191953697,0.1499288653317703,0.3197551887498082,0.24951747494343532,0.3992462432868774
Asplenium trichomanes L.,1995,-0.23511364161414744,0.15691447022609822,0.31381353402496104,130,-0.7482087191953697,0.1499288653317703,0.33860683142000864,0.2722299999511333,0.4120057444387652
Asplenium trichomanes L.,1996,-0.15335555429988826,0.14613970145243868,0.31381353402496104,130,-0.7482087191953697,0.1499288653317703,0.3571511053710654,0.2931715327046725,0.42666492405920386
Asplenium trichomanes L.,1997,-0.07614975736824173,0.1409481610458806,0.31381353402496104,130,-0.7482087191953697,0.1499288653317703,0.37506578697037196,0.3116447230755413,0.4430855871362351
Asplenium trichomanes L.,1998,-0.004373879506173642,0.14061077780344453,0.31381353402496104,130,-0.7482087191953697,0.1499288653317703,0.39203431555476365,0.32739504841311085,0.4606943902104098
Asplenium trichomanes L.,1999,0.0611678103178023,0.14372541757137985,0.31381353402496104,130,-0.7482087191953697,0.1499288653317703,0.40776140481893375,0.34058727754056806,0.4785690035461533
Asplenium trichomanes L.,2000,0.11976619555439937,0.14867437253353114,0.31381353402496104,130,-0.7482087191953697,0.1499288653317703,0.42198525901099776,0.35160818200968574,0.49568004635954127
Asplenium trichomanes L.,2001,0.17082339029375765,0.15401587669776956,0.31381353402496104,130,-0.7482087191953697,0.1499288653317703,0.4344858854958624,0.360866896849136,0.5111131590860927
Asplenium trichomanes L.,2002,0.21386427252462753,0.1586591504700346,0.31381353402496104,130,-0.7482087191953697,0.1499288653317703,0.44508963369198,0.36868805169024843,0.5241779754861882
Asplenium trichomanes L.,2003,0.24854444047901134,0.16188582950126063,0.31381353402496104,130,-0.7482087191953697,0.1499288653317703,0.45367059053328657,0.37528204709095453,0.534425674926168
Asplenium trichomanes L.,2004,0.2746553507598403,0.163317056954834,0.31381353402496104,130,-0.7482087191953697,0.1499288653317703,0.46014974301725226,0.3807481440106047,0.5416269925510834
Asplenium trichomanes L.,2005,0.2921271827795109,0.1628823691738067,0.31381353402496104,130,-0.7482087191953697,0.1499288653317703,0.46449286845033366,0.38508197305824376,0.5457458965924114
Asplenium trichomanes L.,2006,0.3010297571256267,0.16080988104335725,0.31381353402496104,130,-0.7482087191953697,0.1499288653317703,0.4667079736349349,0.38817614826846986,0.5469250810871701
Asplenium trichomanes L.,2007,0.30157161719525644,0.15763870627199114,0.31381353402496104,130,-0.7482087191953697,0.1499288653317703,0.466842840506494,0.38981236969634525,0.545487343879148
Asplenium trichomanes L.,2008,0.29409716475639786,0.1542408971437084,0.31381353402496104,130,-0.7482087191953697,0.1499288653317703,0.46498291439664047,0.3896509151725042,0.5419471144726252
Asplenium trichomanes L.,2009,0.27908152182030077,0.15181862439015223,0.31381353402496104,130,-0.7482087191953697,0.1499288653317703,0.46124944900772036,0.38723472615124405,0.5370130642923739
Asplenium trichomanes L.,2010,0.25712257429682395,0.1518123753113421,0.31381353402496104,130,-0.7482087191953697,0.1499288653317703,0.4557975440107153,0.3820402487823905,0.5315460770331274
Asplenium trichomanes L.,2011,0.2289294387352562,0.15565407277997015,0.31381353402496104,130,-0.7482087191953697,0.1499288653317703,0.4488135116211566,0.3736069145470446,0.5264359251003304
Asplenium trichomanes L.,2012,0.19530638410410894,0.16439663743373495,0.31381353402496104,130,-0.7482087191953697,0.1499288653317703,0.4405109135892084,0.3617256682598617,0.5224110921610826
Asplenium trichomanes L.,2013,0.1571310390903497,0.178419789929793,0.31381353402496104,130,-0.7482087191953697,0.1499288653317703,0.4311246343229288,0.346580613637979,0.5198833673481895
Asplenium trichomanes L.,2014,0.11532552609944806,0.19741830976177044,0.31381353402496104,130,-0.7482087191953697,0.1499288653317703,0.42090249578220423,0.3287362706695709,0.5189326838482249
Asplenium trichomanes L.,2015,0.07081899181000537,0.22064134529430482,0.31381353402496104,130,-0.7482087191953697,0.1499288653317703,0.4100941468675911,0.3089871170356822,0.5194168548910797
Asplenium trichomanes L.,2016,0.02449985831559004,0.24717984711405483,0.31381353402496104,130,-0.7482087191953697,0.1499288653317703,0.3989372200738085,0.2881768747117676,0.521103546872924
Asplenium trichomanes L.,2017,-0.022843991942103403,0.2761664222079484,0.31381353402496104,130,-0.7482087191953697,0.1499288653317703,0.38764097178734663,0.2670636151894465,0.5237555181456104
Asplenium trichomanes L.,2018,-0.07059894846573295,0.30687949375437285,0.31381353402496104,130,-0.7482087191953697,0.1499288653317703,0.37636774862475797,0.24624264001465454,0.5271644396040785
Aster tripolium L.,1991,-0.1541364275801102,0.3575551646322418,1.1998878263628932,130,-0.3819984126673991,0.17245886251991668,0.660102940139509,0.4871634855296547,0.7988083816739798
Aster tripolium L.,1992,-0.1209785882983795,0.3204322178584958,1.1998878263628932,130,-0.3819984126673991,0.17245886251991668,0.6675025068984344,0.5140079308052046,0.7921238458720653
Aster tripolium L.,1993,-0.08807844375794537,0.2854463793548362,1.1998878263628932,130,-0.3819984126673991,0.17245886251991668,0.6747637898656549,0.539646149288613,0.7859533955979046
Aster tripolium L.,1994,-0.05581859249054208,0.2535282041234267,1.1998878263628932,130,-0.3819984126673991,0.17245886251991668,0.6818031625415218,0.5634103315523254,0.7805933073796735
Aster tripolium L.,1995,-0.024687236132118658,0.22581340375357878,1.1998878263628932,130,-0.3819984126673991,0.17245886251991668,0.6885184863097012,0.5845731483297382,0.7764034503512953
Aster tripolium L.,1996,0.004769016504599738,0.20351120605177908,1.1998878263628932,130,-0.3819984126673991,0.17245886251991668,0.6948003594812718,0.6024385171818453,0.7737627093263737
Aster tripolium L.,1997,0.03198307679821385,0.18762917052845082,1.1998878263628932,130,-0.3819984126673991,0.17245886251991668,0.7005403937610467,0.6164752806196332,0.7729652198440252
Aster tripolium L.,1998,0.05639732875525904,0.17856377632650383,1.1998878263628932,130,-0.3819984126673991,0.17245886251991668,0.7056368963717282,0.6264832502974675,0.7740660131262076
Aster tripolium L.,1999,0.07748684767240012,0.175774257416273,1.1998878263628932,130,-0.3819984126673991,0.17245886251991668,0.7099983969244366,0.6327023990143807,0.776767071292359
Aster tripolium L.,2000,0.09477704025594522,0.17784941755332254,1.1998878263628932,130,-0.3819984126673991,0.17245886251991668,0.7135454916604919,0.6357506158926429,0.78046278393365065
Aster tripolium L.,2001,0.10785675077704945,0.18296911355713216,1.1998878263628932,130,-0.3819984126673991,0.17245886251991668,0.7162114781464256,0.6364080995277231,0.7844321534733182
Aster tripolium L.,2002,0.11638774949559647,0.18941429911006327,1.1998878263628932,130,-0.3819984126673991,0.17245886251991668,0.7179422229334209,0.6353987734112619,0.7880323980708773
Aster tripolium L.,2003,0.12011137904982477,0.19586155323109727,1.1998878263628932,130,-0.3819984126673991,0.17245886251991668,0.7186956500359813,0.6332715553671918,0.7907949608111435
Aster tripolium L.,2004,0.11885298593389336,0.20146528957424076,1.1998878263628932,130,-0.3819984126673991,0.17245886251991668,0.7184411679141475,0.6303717189145535,0.792436157776073
Aster tripolium L.,2005,0.11252461057778969,0.20583734019980449,1.1998878263628932,130,-0.3819984126673991,0.17245886251991668,0.717159274492489,0.6268529355282941,0.7928332183184176
Aster tripolium L.,2006,0.10112625298151401,0.20900283871856923,1.1998878263628932,130,-0.3819984126673991,0.17245886251991668,0.7148414985547002,0.6226966530497489,0.7919996757995368
Aster tripolium L.,2007,0.08474587271507852,0.21136017318555855,1.1998878263628932,130,-0.3819984126673991,0.17245886251991668,0.711490753590974,0.61772778889705,0.790071364267782
